Problem,Worker ID,Age,Gender,Strong hand,Education,Answer,Confidence,Psolve,1 second,1000 seconds,1 minute,1000 minutes,1 hour,1000 hours,2000 hours,1000000 hours,Infinity,There is no way to know without additional information,Class
CR_Conf,A98E8M4QLI9RS,52,Female,Right,College,There is no way to know without additional information,3,11-20%,0-10%,0-10%,0-10%,0-10%,0-10%,11-20%,11-20%,21-30%,21-30%,41-50%,Non-Solver
CR_Conf,A9AGRDVF1QWE8,37,Female,Left,College,There is no way to know without additional information,4,21-30%,0-10%,0-10%,31-40%,21-30%,41-50%,11-20%,81-90%,51-60%,61-70%,0-10%,Non-Solver
CR_Conf,A9BG6V33ZTVZT,23,Female,Right,College,1 minute,8,61-70%,61-70%,41-50%,51-60%,41-50%,51-60%,51-60%,31-40%,41-50%,51-60%,71-80%,Non-Solver
CR_Conf,A9IPY1BU3GE2J,28,Male,Right,Graduate Degree,2000 hours,9,51-60%,0-10%,0-10%,81-90%,91-100%,91-100%,91-100%,91-100%,91-100%,91-100%,91-100%,Non-Solver
CR_Conf,A9KOO1EFXIZDP,29,Male,Both hands are equally strong,Graduate Degree,1 hour,10,81-90%,0-10%,0-10%,31-40%,41-50%,51-60%,61-70%,71-80%,71-80%,61-70%,71-80%,Solver
CR_Conf,A9MGD6PRW1N7K,34,Female,Right,College,2000 hours,4,11-20%,0-10%,0-10%,0-10%,0-10%,11-20%,21-30%,21-30%,0-10%,0-10%,31-40%,Non-Solver
CR_Conf,A9OVGHDW5JVD9,27,Female,Right,College,Infinity,5,11-20%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,11-20%,21-30%,11-20%,Non-Solver
CR_Conf,A9QZDOVGBPYOP,28,Male,Right,Graduate Degree,1 hour,5,51-60%,0-10%,0-10%,41-50%,51-60%,41-50%,51-60%,61-70%,51-60%,61-70%,51-60%,Solver
CR_Conf,A9YJYYOWOVCR1,30,Male,Right,College,Infinity,7,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,21-30%,31-40%,41-50%,71-80%,61-70%,Non-Solver
CR_Conf,A9YQQIZRWVPIT,34,Female,Right,High School/GED,1000 minutes,6,21-30%,0-10%,11-20%,11-20%,21-30%,21-30%,41-50%,41-50%,31-40%,21-30%,11-20%,Non-Solver
CR_Conf,AA4O2W236E3FW,47,Female,Right,Less than High School,There is no way to know without additional information,4,21-30%,0-10%,11-20%,11-20%,21-30%,31-40%,51-60%,41-50%,51-60%,51-60%,41-50%,Non-Solver
CR_Conf,AA9P9RSK7VMHJ,43,Male,Right,High School/GED,1 second,2,41-50%,41-50%,41-50%,31-40%,51-60%,51-60%,41-50%,31-40%,41-50%,31-40%,51-60%,Non-Solver
CR_Conf,AAH34PTBV5AX,32,Male,Right,College,1000 seconds,8,51-60%,11-20%,51-60%,31-40%,11-20%,21-30%,0-10%,0-10%,0-10%,0-10%,0-10%,Non-Solver
CR_Conf,AAQREZOK13OV7,30,Male,Right,College,There is no way to know without additional information,10,31-40%,0-10%,0-10%,0-10%,0-10%,11-20%,0-10%,0-10%,0-10%,21-30%,21-30%,Non-Solver
CR_Conf,AB09L2R4BPI6M,29,Male,Left,Graduate Degree,There is no way to know without additional information,10,41-50%,0-10%,0-10%,0-10%,0-10%,0-10%,11-20%,11-20%,0-10%,0-10%,31-40%,Non-Solver
CR_Conf,AB66CTVQ90RCV,29,Female,Right,Graduate Degree,1000 minutes,1,0-10%,0-10%,11-20%,21-30%,61-70%,31-40%,71-80%,41-50%,51-60%,81-90%,91-100%,Non-Solver
CR_Conf,AB774I47XHB4K,22,Male,Right,High School/GED,2000 hours,6,31-40%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,31-40%,0-10%,0-10%,0-10%,Non-Solver
CR_Conf,ABI7LAZ5192UL,28,Male,Right,College,1000 minutes,7,21-30%,21-30%,41-50%,31-40%,51-60%,41-50%,31-40%,51-60%,31-40%,51-60%,41-50%,Non-Solver
CR_Conf,ABLP1KUWW46S6,45,Female,Right,College,There is no way to know without additional information,3,11-20%,0-10%,0-10%,0-10%,11-20%,0-10%,11-20%,11-20%,0-10%,11-20%,31-40%,Non-Solver
CR_Conf,ABMAH819AVF2U,32,Female,Right,Graduate Degree,1000 minutes,2,11-20%,11-20%,11-20%,11-20%,11-20%,11-20%,11-20%,11-20%,11-20%,11-20%,11-20%,Non-Solver
CR_Conf,ABN9IUIM1YA7Y,58,Female,Right,High School/GED,Infinity,8,21-30%,0-10%,0-10%,0-10%,11-20%,11-20%,11-20%,21-30%,21-30%,61-70%,61-70%,Non-Solver
CR_Conf,ABQ65VUI4C9RK,44,Male,Right,College,There is no way to know without additional information,3,11-20%,0-10%,0-10%,0-10%,0-10%,0-10%,11-20%,11-20%,0-10%,11-20%,31-40%,Non-Solver
CR_Conf,ABZR4ETDWHPS3,28,Female,Right,College,1000 hours,3,11-20%,0-10%,0-10%,0-10%,0-10%,11-20%,21-30%,11-20%,11-20%,21-30%,0-10%,Non-Solver
CR_Conf,AC2YW45VFGRVR,60,Male,Right,High School/GED,Infinity,5,31-40%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,Non-Solver
CR_Conf,AC32NRGRII3TA,39,Male,Right,Graduate Degree,Infinity,10,71-80%,0-10%,0-10%,0-10%,11-20%,41-50%,11-20%,11-20%,31-40%,61-70%,81-90%,Non-Solver
CR_Conf,ACBWXQ7XU65FI,27,Female,Both hands are equally strong,Graduate Degree,Infinity,9,51-60%,31-40%,21-30%,21-30%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,Non-Solver
CR_Conf,ACDX50KGPE97I,29,Male,Right,College,1000 hours,6,31-40%,0-10%,0-10%,0-10%,11-20%,31-40%,31-40%,11-20%,0-10%,0-10%,0-10%,Non-Solver
CR_Conf,ACMB4EM30MOWW,53,Female,Right,College,There is no way to know without additional information,4,21-30%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,21-30%,61-70%,Non-Solver
CR_Conf,ACZCCLKP1S5B4,36,Female,Right,College,Infinity,5,21-30%,0-10%,0-10%,0-10%,0-10%,11-20%,21-30%,31-40%,41-50%,51-60%,61-70%,Non-Solver
CR_Conf,AD14EQ9O9JKRI,25,Male,Right,College,1 hour,6,31-40%,0-10%,0-10%,11-20%,0-10%,31-40%,11-20%,11-20%,0-10%,11-20%,21-30%,Solver
CR_Conf,AD21ES5UMD77U,64,Male,Right,College,There is no way to know without additional information,4,0-10%,0-10%,21-30%,11-20%,41-50%,31-40%,11-20%,11-20%,0-10%,41-50%,31-40%,Non-Solver
CR_Conf,ADB4T3R6KXQ73,42,Male,Right,Graduate Degree,There is no way to know without additional information,6,11-20%,11-20%,21-30%,21-30%,11-20%,21-30%,11-20%,31-40%,0-10%,0-10%,61-70%,Non-Solver
CR_Conf,ADEB30PTLXXWU,25,Male,Right,High School/GED,1 hour,3,21-30%,0-10%,0-10%,11-20%,11-20%,21-30%,11-20%,0-10%,0-10%,0-10%,11-20%,Solver
CR_Conf,ADQEDEGVPG7R,34,Male,Right,Graduate Degree,1000 hours,5,11-20%,0-10%,0-10%,0-10%,0-10%,11-20%,11-20%,11-20%,0-10%,0-10%,31-40%,Non-Solver
CR_Conf,ADW1CCQRMHXBP,27,Female,Right,College,There is no way to know without additional information,5,51-60%,0-10%,0-10%,0-10%,11-20%,21-30%,31-40%,0-10%,0-10%,71-80%,81-90%,Non-Solver
CR_Conf,ADX8Y4UXA4IDA,35,Male,,Graduate Degree,1000 hours,9,31-40%,31-40%,41-50%,31-40%,51-60%,31-40%,31-40%,21-30%,41-50%,41-50%,51-60%,Non-Solver
CR_Conf,ADXFLF2SL8MFF,25,Female,Right,High School/GED,1000 seconds,1,11-20%,0-10%,81-90%,0-10%,81-90%,51-60%,81-90%,81-90%,81-90%,81-90%,81-90%,Non-Solver
CR_Conf,ADXHWQLUQBK77,66,Male,Right,College,2000 hours,3,21-30%,0-10%,0-10%,0-10%,0-10%,0-10%,11-20%,31-40%,11-20%,21-30%,21-30%,Non-Solver
CR_Conf,AE9PIXLCAFMFX,27,Female,Left,Graduate Degree,There is no way to know without additional information,6,71-80%,41-50%,51-60%,41-50%,31-40%,51-60%,61-70%,51-60%,71-80%,61-70%,51-60%,Non-Solver
CR_Conf,AEB42Q2Z31GN,45,Female,Right,High School/GED,Infinity,8,11-20%,0-10%,0-10%,0-10%,21-30%,41-50%,61-70%,71-80%,81-90%,81-90%,81-90%,Non-Solver
CR_Conf,AECI7BS2GGN6G,30,Male,Right,College,1000 hours,8,61-70%,41-50%,51-60%,71-80%,61-70%,71-80%,61-70%,71-80%,61-70%,61-70%,61-70%,Non-Solver
CR_Conf,AECI7BS2GGN6G,29,Female,Right,Graduate Degree,1000 minutes,9,71-80%,61-70%,71-80%,61-70%,71-80%,81-90%,71-80%,71-80%,71-80%,61-70%,71-80%,Non-Solver
CR_Conf,AEI5USUUPBU2G,33,Female,Right,College,1 hour,7,51-60%,0-10%,0-10%,0-10%,21-30%,51-60%,11-20%,0-10%,0-10%,0-10%,0-10%,Solver
CR_Conf,AEOFJWOEXF94U,22,Male,Right,High School/GED,2000 hours,9,31-40%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,31-40%,0-10%,0-10%,0-10%,Non-Solver
CR_Conf,AESL8Q8Z3RQY5,25,Male,Right,High School/GED,1 hour,3,21-30%,0-10%,0-10%,0-10%,11-20%,41-50%,81-90%,81-90%,81-90%,51-60%,21-30%,Solver
CR_Conf,AETIZKQNUSBLB,29,Male,Right,College,1000000 hours,4,31-40%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,21-30%,31-40%,21-30%,Non-Solver
CR_Conf,AFK9ALQK5GPNG,34,Male,Right,College,2000 hours,3,11-20%,0-10%,0-10%,0-10%,0-10%,0-10%,11-20%,11-20%,11-20%,0-10%,0-10%,Non-Solver
CR_Conf,AFKB7F09OVKV7,28,Male,Left,College,1000000 hours,3,21-30%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,11-20%,21-30%,21-30%,21-30%,Non-Solver
CR_Conf,AFN5VMMGYPF1I,60,Female,Right,High School/GED,There is no way to know without additional information,10,21-30%,0-10%,0-10%,0-10%,11-20%,11-20%,21-30%,21-30%,21-30%,51-60%,51-60%,Non-Solver
CR_Conf,AFUX7IUQOE0NA,37,Male,Right,College,1000 hours,2,31-40%,0-10%,0-10%,0-10%,0-10%,11-20%,21-30%,21-30%,11-20%,0-10%,21-30%,Non-Solver
CR_Conf,AFYNKZJRA5G9P,35,Male,Right,Graduate Degree,1000 seconds,10,11-20%,71-80%,61-70%,71-80%,61-70%,71-80%,61-70%,71-80%,81-90%,61-70%,71-80%,Non-Solver
CR_Conf,AFZKP8TAXAUCR,25,Male,Left,College,Infinity,1,11-20%,0-10%,0-10%,0-10%,21-30%,31-40%,31-40%,0-10%,0-10%,21-30%,0-10%,Non-Solver
CR_Conf,AG5HAUJJV4OCY,35,Male,Right,Graduate Degree,1 minute,9,11-20%,71-80%,81-90%,61-70%,71-80%,81-90%,71-80%,61-70%,71-80%,71-80%,81-90%,Non-Solver
CR_Conf,AG8LX96SD4ROA,25,Female,Right,College,1 hour,8,21-30%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,Solver
CR_Conf,AG9LWKO86TNHG,47,Female,Left,College,Infinity,7,11-20%,0-10%,41-50%,41-50%,51-60%,51-60%,61-70%,61-70%,71-80%,81-90%,81-90%,Non-Solver
CR_Conf,AGC9SDAHS3ZQG,28,Male,Right,Graduate Degree,1 minute,7,31-40%,0-10%,0-10%,41-50%,61-70%,71-80%,61-70%,61-70%,71-80%,81-90%,91-100%,Non-Solver
CR_Conf,AGG989UVC0TQR,38,Male,Right,High School/GED,Infinity,8,21-30%,0-10%,11-20%,21-30%,31-40%,31-40%,51-60%,61-70%,71-80%,81-90%,81-90%,Non-Solver
CR_Conf,AGI7TIN3SOL7X,30,Female,Right,Graduate Degree,Infinity,9,51-60%,0-10%,0-10%,41-50%,11-20%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,Non-Solver
CR_Conf,AGN2WNWU7JSYF,66,Male,Right,College,There is no way to know without additional information,9,41-50%,0-10%,0-10%,0-10%,0-10%,41-50%,0-10%,0-10%,0-10%,41-50%,41-50%,Non-Solver
CR_Conf,AGP1IXSTAD126,74,Female,Right,College,Infinity,5,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,11-20%,11-20%,0-10%,0-10%,0-10%,Non-Solver
CR_Conf,AGPUAIA4AYRR6,28,Male,Right,College,1000 minutes,4,11-20%,0-10%,0-10%,61-70%,91-100%,91-100%,91-100%,91-100%,71-80%,51-60%,61-70%,Non-Solver
CR_Conf,AHBWX3WYMAB0E,44,Female,Right,College,Infinity,6,11-20%,0-10%,0-10%,0-10%,31-40%,11-20%,11-20%,11-20%,11-20%,51-60%,51-60%,Non-Solver
CR_Conf,AHDY3BLTTUYFG,28,Female,Right,Graduate Degree,1000 seconds,9,21-30%,71-80%,61-70%,81-90%,51-60%,81-90%,61-70%,71-80%,51-60%,81-90%,71-80%,Non-Solver
CR_Conf,AHNNJ5ZKO3AXB,37,Female,Right,High School/GED,There is no way to know without additional information,10,81-90%,0-10%,0-10%,0-10%,0-10%,0-10%,11-20%,11-20%,11-20%,71-80%,71-80%,Non-Solver
CR_Conf,AHZK3Z1KHJ0BO,34,Male,Right,College,Infinity,5,11-20%,0-10%,0-10%,0-10%,11-20%,11-20%,11-20%,11-20%,11-20%,0-10%,11-20%,Non-Solver
CR_Conf,AI3FXSITMG1GI,34,Male,Right,Graduate Degree,There is no way to know without additional information,7,71-80%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,11-20%,41-50%,Non-Solver
CR_Conf,AI3K9BDEZT558,32,Female,Right,College,There is no way to know without additional information,10,41-50%,0-10%,11-20%,21-30%,51-60%,21-30%,61-70%,61-70%,21-30%,91-100%,91-100%,Non-Solver
CR_Conf,AI7JJFWNOMF5M,26,Male,Right,College,1 hour,6,21-30%,0-10%,11-20%,0-10%,61-70%,11-20%,61-70%,71-80%,31-40%,21-30%,21-30%,Solver
CR_Conf,AIC2D8A9UQO8S,37,Male,Right,High School/GED,1000 hours,3,0-10%,0-10%,0-10%,11-20%,31-40%,41-50%,31-40%,21-30%,11-20%,0-10%,0-10%,Non-Solver
CR_Conf,AIHXN5QSXGICS,31,Male,Right,High School/GED,Infinity,7,31-40%,0-10%,0-10%,11-20%,21-30%,31-40%,31-40%,31-40%,41-50%,41-50%,41-50%,Non-Solver
CR_Conf,AIK9IRPT4M848,45,Male,Right,College,1000 hours,10,61-70%,0-10%,0-10%,0-10%,0-10%,11-20%,61-70%,11-20%,0-10%,0-10%,0-10%,Non-Solver
CR_Conf,AIO0IW74PIY91,27,Male,Both hands are equally strong,Graduate Degree,1000 minutes,8,61-70%,51-60%,61-70%,51-60%,41-50%,51-60%,61-70%,41-50%,51-60%,41-50%,51-60%,Non-Solver
CR_Conf,AIOZF654BN0LT,28,Female,Right,College,Infinity,2,0-10%,0-10%,0-10%,0-10%,11-20%,0-10%,21-30%,21-30%,0-10%,11-20%,21-30%,Non-Solver
CR_Conf,AIPTD20LYS1QV,51,Female,Right,College,There is no way to know without additional information,6,11-20%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,Non-Solver
CR_Conf,AISNLDPD2DFEG,46,Female,Right,College,2000 hours,5,11-20%,0-10%,0-10%,0-10%,11-20%,11-20%,11-20%,11-20%,11-20%,11-20%,11-20%,Non-Solver
CR_Conf,AJ6EHNV0RNEK6,29,Female,Right,College,Infinity,9,11-20%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,11-20%,11-20%,Non-Solver
CR_Conf,AJI1NU81EWEWQ,54,Male,Right,Graduate Degree,1000 hours,9,91-100%,91-100%,91-100%,81-90%,71-80%,91-100%,71-80%,81-90%,71-80%,91-100%,71-80%,Non-Solver
CR_Conf,AJM4334V07JDQ,40,Male,Left,College,1 hour,6,21-30%,41-50%,31-40%,11-20%,21-30%,21-30%,41-50%,0-10%,0-10%,51-60%,0-10%,Solver
CR_Conf,AJMWITY1XT7H7,37,Female,Left,College,There is no way to know without additional information,2,21-30%,0-10%,0-10%,0-10%,11-20%,11-20%,11-20%,0-10%,0-10%,11-20%,11-20%,Non-Solver
CR_Conf,AJTLLYV8O5FQU,60,Female,Right,College,There is no way to know without additional information,1,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,Non-Solver
CR_Conf,AJTNDRWYD3IFR,23,Male,Both hands are equally strong,College,Infinity,8,21-30%,0-10%,0-10%,11-20%,21-30%,11-20%,11-20%,11-20%,21-30%,31-40%,11-20%,Non-Solver
CR_Conf,AJW3PL5UDH4BP,35,Male,Left,High School/GED,1000 hours,4,11-20%,0-10%,0-10%,11-20%,21-30%,21-30%,31-40%,31-40%,21-30%,31-40%,21-30%,Non-Solver
CR_Conf,AJXUWIDZ3HTC6,35,Male,Right,College,1 minute,3,21-30%,51-60%,31-40%,31-40%,41-50%,41-50%,51-60%,0-10%,0-10%,0-10%,0-10%,Non-Solver
CR_Conf,AJZT40UH0HWQ3,53,Male,Right,College,1000 hours,9,21-30%,0-10%,0-10%,0-10%,0-10%,0-10%,21-30%,21-30%,0-10%,21-30%,11-20%,Non-Solver
CR_Conf,AK1Q45RF8A87Z,54,Female,Left,High School/GED,2000 hours,4,11-20%,0-10%,0-10%,0-10%,0-10%,0-10%,11-20%,31-40%,11-20%,61-70%,61-70%,Non-Solver
CR_Conf,AK3H5QRAROFGP,31,Male,Right,College,There is no way to know without additional information,1,11-20%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,11-20%,11-20%,Non-Solver
CR_Conf,AK77EA1UZ8KJG,22,Male,Right,College,1000 minutes,7,31-40%,51-60%,31-40%,11-20%,11-20%,11-20%,11-20%,0-10%,0-10%,0-10%,0-10%,Non-Solver
CR_Conf,AK81F0NOBFJS3,34,Male,Right,College,There is no way to know without additional information,6,31-40%,0-10%,21-30%,11-20%,11-20%,21-30%,0-10%,0-10%,0-10%,11-20%,21-30%,Non-Solver
CR_Conf,AKE13X5TTBPLC,23,Female,Right,College,1 hour,9,71-80%,41-50%,51-60%,31-40%,41-50%,71-80%,41-50%,51-60%,61-70%,61-70%,61-70%,Solver
CR_Conf,AKJ22H1NTVIQX,55,Male,Right,High School/GED,Infinity,6,0-10%,0-10%,11-20%,31-40%,21-30%,51-60%,31-40%,31-40%,11-20%,41-50%,21-30%,Non-Solver
CR_Conf,AKPXWXJFLHM08,27,Male,Right,Graduate Degree,1000 seconds,9,61-70%,11-20%,51-60%,31-40%,21-30%,21-30%,21-30%,31-40%,41-50%,0-10%,0-10%,Non-Solver
CR_Conf,AKWIRTRUXO6R5,44,Male,Right,College,Infinity,6,0-10%,0-10%,11-20%,21-30%,31-40%,41-50%,51-60%,61-70%,71-80%,81-90%,81-90%,Non-Solver
CR_Conf,AKZD89B2WLSX7,49,Female,Right,College,There is no way to know without additional information,1,31-40%,0-10%,11-20%,11-20%,21-30%,21-30%,31-40%,41-50%,41-50%,61-70%,71-80%,Non-Solver
CR_Conf,AL2546ZT0KV1Z,25,Female,Right,Graduate Degree,1 hour,7,11-20%,0-10%,0-10%,41-50%,51-60%,41-50%,61-70%,41-50%,61-70%,41-50%,51-60%,Solver
CR_Conf,AL83KKXUORS9Y,60,Female,Right,High School/GED,2000 hours,1,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,11-20%,11-20%,0-10%,0-10%,0-10%,Non-Solver
CR_Conf,ALARJPFSEZGGI,36,Male,Right,College,There is no way to know without additional information,7,41-50%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,11-20%,41-50%,Non-Solver
CR_Conf,ALDQRWYZ8KQ9A,41,Male,Right,College,1000 hours,1,21-30%,0-10%,11-20%,0-10%,21-30%,11-20%,21-30%,11-20%,0-10%,11-20%,0-10%,Non-Solver
CR_Conf,ALF6OOKP0XSE8,44,Female,Right,College,1 hour,7,21-30%,0-10%,0-10%,0-10%,0-10%,11-20%,0-10%,0-10%,0-10%,0-10%,0-10%,Solver
CR_Conf,ALF9AAZGQP4K5,31,Male,Right,College,2000 hours,7,31-40%,0-10%,0-10%,0-10%,11-20%,0-10%,21-30%,21-30%,11-20%,21-30%,11-20%,Non-Solver
CR_Conf,ALMXTU647ULDU,69,Male,Right,College,1000 hours,7,11-20%,0-10%,11-20%,11-20%,11-20%,11-20%,21-30%,11-20%,0-10%,31-40%,41-50%,Non-Solver
CR_Conf,ALNWK6Z0JZ7JS,28,Female,Both hands are equally strong,Graduate Degree,1 minute,4,0-10%,0-10%,0-10%,31-40%,21-30%,21-30%,11-20%,0-10%,0-10%,51-60%,71-80%,Non-Solver
CR_Conf,ALUKD738FTTZW,44,Male,Right,Graduate Degree,Infinity,10,81-90%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,41-50%,41-50%,Non-Solver
CR_Conf,ALW6G6Z52AJ5D,38,Female,Right,Graduate Degree,There is no way to know without additional information,5,31-40%,0-10%,0-10%,0-10%,21-30%,51-60%,31-40%,31-40%,11-20%,41-50%,51-60%,Non-Solver
CR_Conf,ALZDJ7DBWN919,32,Female,Right,College,1 hour,10,21-30%,0-10%,0-10%,0-10%,0-10%,21-30%,0-10%,0-10%,0-10%,21-30%,41-50%,Solver
CR_Conf,AM0ICBSM87D2F,23,Male,Right,College,1 hour,7,31-40%,0-10%,0-10%,0-10%,0-10%,11-20%,31-40%,0-10%,0-10%,0-10%,11-20%,Solver
CR_Conf,AM2ZKQTY60RTG,33,Female,Right,College,1000 hours,4,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,Non-Solver
CR_Conf,AMA18W8F60Y2J,50,Female,Right,High School/GED,2000 hours,3,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,21-30%,61-70%,0-10%,21-30%,11-20%,Non-Solver
CR_Conf,AMAHVZOQ00EQ7,29,Male,Right,Graduate Degree,1000 hours,1,11-20%,11-20%,11-20%,11-20%,11-20%,11-20%,11-20%,11-20%,11-20%,11-20%,11-20%,Non-Solver
CR_Conf,AMELYCC59JKB0,37,Female,Right,College,1000 hours,5,41-50%,0-10%,0-10%,0-10%,11-20%,0-10%,31-40%,31-40%,21-30%,41-50%,41-50%,Non-Solver
CR_Conf,AMJ03G9G9DTUS,29,Male,Right,Graduate Degree,1 hour,9,11-20%,51-60%,61-70%,51-60%,71-80%,51-60%,61-70%,41-50%,61-70%,71-80%,41-50%,Solver
CR_Conf,AMNRYECHXZY34,34,Male,Right,College,1000 hours,4,31-40%,0-10%,0-10%,0-10%,0-10%,31-40%,21-30%,0-10%,0-10%,11-20%,11-20%,Non-Solver
CR_Conf,AMPMTF5IAAMK8,37,Male,Right,Graduate Degree,1 hour,3,11-20%,11-20%,11-20%,11-20%,11-20%,0-10%,0-10%,11-20%,11-20%,11-20%,0-10%,Solver
CR_Conf,AMV1E7FFPVAW4,39,Female,Right,High School/GED,There is no way to know without additional information,1,11-20%,0-10%,0-10%,81-90%,11-20%,11-20%,11-20%,11-20%,11-20%,11-20%,61-70%,Non-Solver
CR_Conf,AMVBT3XDCQBHI,73,Male,Right,High School/GED,There is no way to know without additional information,6,11-20%,0-10%,0-10%,0-10%,0-10%,21-30%,21-30%,0-10%,0-10%,21-30%,21-30%,Non-Solver
CR_Conf,AMYURTQIMAC8T,31,Female,Right,College,1000 seconds,10,11-20%,0-10%,81-90%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,Non-Solver
CR_Conf,AN6L87Z4LP6R5,28,Male,Right,College,1 minute,6,21-30%,11-20%,61-70%,51-60%,31-40%,21-30%,21-30%,21-30%,11-20%,41-50%,21-30%,Non-Solver
CR_Conf,AN7N56XWXCX45,20,Male,Left,College,2000 hours,5,11-20%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,11-20%,0-10%,Non-Solver
CR_Conf,ANBWJZYU2A68T,46,Male,Right,Graduate Degree,1 hour,6,21-30%,0-10%,11-20%,11-20%,0-10%,41-50%,0-10%,0-10%,0-10%,0-10%,11-20%,Solver
CR_Conf,ANN162CY5IAGN,43,Male,Left,College,There is no way to know without additional information,9,71-80%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,11-20%,71-80%,Non-Solver
CR_Conf,ANOMPD7C83M3W,57,Female,Right,Graduate Degree,2000 hours,6,11-20%,0-10%,61-70%,51-60%,51-60%,51-60%,61-70%,41-50%,71-80%,0-10%,0-10%,Non-Solver
CR_Conf,ANQ0RLFEZ17W0,28,Female,Right,College,1000 minutes,7,31-40%,0-10%,0-10%,0-10%,21-30%,21-30%,11-20%,0-10%,0-10%,0-10%,11-20%,Non-Solver
CR_Conf,ANYB94DHDJKNO,50,Female,Right,College,1 hour,8,51-60%,0-10%,0-10%,0-10%,0-10%,31-40%,11-20%,0-10%,0-10%,11-20%,11-20%,Solver
CR_Conf,AO9PVVS0ETC4V,28,Male,Both hands are equally strong,Graduate Degree,1000 minutes,8,11-20%,0-10%,0-10%,81-90%,81-90%,81-90%,81-90%,81-90%,81-90%,81-90%,81-90%,Non-Solver
CR_Conf,AOCME08MZQHA7,32,Transmasculine non-binary,Left,College,Infinity,1,21-30%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,Non-Solver
CR_Conf,AOJJK61F8QF22,30,Male,Right,Graduate Degree,There is no way to know without additional information,7,21-30%,0-10%,11-20%,11-20%,11-20%,21-30%,21-30%,11-20%,11-20%,11-20%,41-50%,Non-Solver
CR_Conf,AORMYJSLXA8U6,47,Female,Right,Graduate Degree,1000 minutes,9,11-20%,0-10%,0-10%,51-60%,61-70%,51-60%,61-70%,61-70%,51-60%,61-70%,61-70%,Non-Solver
CR_Conf,AOS2PVHT2HYTL,64,Female,Right,College,Infinity,8,41-50%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,0-10%,41-50%,31-40%,Non-Solver
CR_Conf,AOSLTO4W2A476,29,Male,Right,High School/GED,There is no way to know without additional information,1,41-50%,0-10%,0-10%,0-10%,21-30%,21-30%,31-40%,0-10%,0-10%,41-50%,31-40%,Non-Solver
CR_Conf,AOWW3URQNRJ6U,27,Male,Right,High School/GED,Infinity,3,21-30%,0-10%,31-40%,11-20%,0-10%,0-10%,0-10%,0-10%,0-10%,11-20%,11-20%,Non-Solver
CR_Conf,AP8AMEEK8U0HC,30,Female,Right,Graduate Degree,1000 minutes,5,11-20%,0-10%,0-10%,41-50%,31-40%,31-40%,41-50%,21-30%,31-40%,51-60%,41-50%,Non-Solver
CR_Conf,APCVD1Y1UE7XM,18,Male,Right,College,1 hour,6,11-20%,0-10%,0-10%,0-10%,21-30%,21-30%,11-20%,0-10%,0-10%,11-20%,0-10%,Solver
CR_Conf,APDDA1Y59RHV9,55,Female,Right,College,1 second,3,0-10%,0-10%,11-20%,21-30%,31-40%,41-50%,0-10%,0-10%,0-10%,0-10%,0-10%,Non-Solver
CR_Conf,APDZ10TRIR1Q9,27,Male,Right,High School/GED,2000 hours,5,31-40%,0-10%,0-10%,0-10%,11-20%,21-30%,31-40%,61-70%,31-40%,11-20%,11-20%,Non-Solver
